Annotation Cluster 1	Enrichment Score: 2.6257366863465244
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:WD 4	5	9.090909090909092	0.004899300244835283	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	255	20063	7.152584670231729	0.6752491888723827	0.17092903216600341	6.098294818642536
UP_SEQ_FEATURE	repeat:WD 3	5	9.090909090909092	0.0059092710262079315	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	269	20063	6.780331192970598	0.7426291317921961	0.17625233182030953	7.312001523095956
UP_KEYWORDS	WD repeat	5	9.090909090909092	0.006297763167575223	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	281	20581	6.658362989323844	0.5314541553700223	0.11869679716869708	6.995532832882745
UP_SEQ_FEATURE	repeat:WD 2	5	9.090909090909092	0.006627054369918129	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	278	20063	6.560824068018313	0.7818661408887972	0.17331437600464894	8.165769227008902
UP_SEQ_FEATURE	repeat:WD 1	5	9.090909090909092	0.006627054369918129	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	278	20063	6.560824068018313	0.7818661408887972	0.17331437600464894	8.165769227008902
INTERPRO	IPR001680:WD40 repeat	5	9.090909090909092	0.006685763533749037	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	53	268	18559	6.533018867924529	0.6193910181522169	0.17568005778278306	7.646002454969114
INTERPRO	IPR017986:WD40-repeat-containing domain	5	9.090909090909092	0.010543986247009038	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	53	306	18559	5.7217289431495875	0.7826823958927356	0.22461781585231322	11.810901803200357
SMART	SM00320:WD40	5	9.090909090909092	0.010848574073016778	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	34	267	10057	5.53921568627451	0.28690691791039946	0.10659425452049553	8.945111989524545
INTERPRO	IPR015943:WD40/YVTN repeat-like-containing domain	5	9.090909090909092	0.013738619404369611	ENSG00000115808, ENSG00000038358, ENSG00000085433, ENSG00000135801, ENSG00000164338	53	331	18559	5.289574189135268	0.8635881879146721	0.22042752403920163	15.12852240687933

Annotation Cluster 4	Enrichment Score: 1.7782736380616615
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR019775:WD40 repeat, conserved site	4	7.2727272727272725	0.011271014509280428	ENSG00000115808, ENSG00000085433, ENSG00000135801, ENSG00000164338	53	166	18559	8.437826778813367	0.804509203687807	0.2079869622351045	12.576187042789954
UP_SEQ_FEATURE	repeat:WD 6	4	7.2727272727272725	0.015810133654102214	ENSG00000115808, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	196	20063	7.444526901669759	0.9739944772262191	0.24476524345438588	18.467605617489912
UP_SEQ_FEATURE	repeat:WD 5	4	7.2727272727272725	0.025958556321207506	ENSG00000115808, ENSG00000085433, ENSG00000135801, ENSG00000164338	55	237	20063	6.156655159186805	0.9975776729623893	0.3136991313997549	28.606309275494656

Annotation Cluster 5	Enrichment Score: 1.7743203761555157
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	zinc finger region:C2H2-type 14	4	7.2727272727272725	0.008559271569715567	ENSG00000146587, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	156	20063	9.353379953379953	0.8603351652194501	0.17868698077929968	10.428149449015422
UP_SEQ_FEATURE	zinc finger region:C2H2-type 13	4	7.2727272727272725	0.01757169135441188	ENSG00000146587, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	204	20063	7.152584670231729	0.9827456418313807	0.25171989133575956	20.317567550051862
UP_SEQ_FEATURE	zinc finger region:C2H2-type 12	4	7.2727272727272725	0.031607380109104785	ENSG00000146587, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	256	20063	5.699715909090909	0.9993605790437522	0.32097851002348055	33.73282746798816

Annotation Cluster 6	Enrichment Score: 1.7726247994646542
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	zinc finger region:C2H2-type 11	5	9.090909090909092	0.008719073298424734	ENSG00000146587, ENSG00000197714, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	301	20063	6.05949864089399	0.8653966888262692	0.16665804065524747	10.612937054393035
UP_SEQ_FEATURE	zinc finger region:C2H2-type 9	5	9.090909090909092	0.01987833724392604	ENSG00000146587, ENSG00000197714, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	385	20063	4.737426210153483	0.9899279637378099	0.2640056415729769	22.68147150017169
UP_SEQ_FEATURE	zinc finger region:C2H2-type 8	5	9.090909090909092	0.027750781544006356	ENSG00000146587, ENSG00000197714, ENSG00000124459, ENSG00000213799, ENSG00000196646	55	427	20063	4.271449861613796	0.9984111934524584	0.31552574321096927	30.271106394987612

Annotation Cluster 7	Enrichment Score: 1.2061504014636313
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	ATP-binding	9	16.363636363636363	0.027689849592100003	ENSG00000165240, ENSG00000127980, ENSG00000111877, ENSG00000117593, ENSG00000174405, ENSG00000124406, ENSG00000165392, ENSG00000011376, ENSG00000008086	55	1391	20581	2.421135873472322	0.9655984231295334	0.34374550104508284	27.55513766800003
GOTERM_MF_DIRECT	GO:0005524~ATP binding	9	16.363636363636363	0.09322569007802597	ENSG00000165240, ENSG00000127980, ENSG00000111877, ENSG00000117593, ENSG00000174405, ENSG00000124406, ENSG00000165392, ENSG00000011376, ENSG00000008086	54	1495	16881	1.8819397993311036	0.9999963700673997	0.9563509656417822	67.90597304388496
UP_KEYWORDS	Nucleotide-binding	9	16.363636363636363	0.09325939464829933	ENSG00000165240, ENSG00000127980, ENSG00000111877, ENSG00000117593, ENSG00000174405, ENSG00000124406, ENSG00000165392, ENSG00000011376, ENSG00000008086	55	1788	20581	1.8835570469798657	0.9999920938008193	0.5201306801632991	67.49618119980714

Annotation Cluster 8	Enrichment Score: 0.09254708520992011
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	transmembrane region	13	23.636363636363637	0.7409601458887928	ENSG00000144320, ENSG00000152683, ENSG00000138604, ENSG00000127995, ENSG00000155850, ENSG00000058804, ENSG00000144959, ENSG00000165240, ENSG00000146373, ENSG00000145428, ENSG00000116704, ENSG00000108506, ENSG00000124406	55	5056	20063	0.9379279344073647	1.0	0.9999536038220096	99.99999694966984
UP_KEYWORDS	Transmembrane helix	13	23.636363636363637	0.8422855219060583	ENSG00000144320, ENSG00000152683, ENSG00000138604, ENSG00000127995, ENSG00000155850, ENSG00000058804, ENSG00000144959, ENSG00000165240, ENSG00000146373, ENSG00000145428, ENSG00000116704, ENSG00000108506, ENSG00000124406	55	5634	20581	0.8634362797302094	1.0	0.9970693575843033	99.99999993804035
UP_KEYWORDS	Transmembrane	13	23.636363636363637	0.8454823767157595	ENSG00000144320, ENSG00000152683, ENSG00000138604, ENSG00000127995, ENSG00000155850, ENSG00000058804, ENSG00000144959, ENSG00000165240, ENSG00000146373, ENSG00000145428, ENSG00000116704, ENSG00000108506, ENSG00000124406	55	5651	20581	0.860838789594762	1.0	0.9968044342919858	99.99999995102019

